,_id,tweet_id,text,task_1,task_2
4894,60c5d7495659ea5e55df1022,hi_hasoc_2021_4897,@Karamjot_Singh1 @Shubham_jain2 उस चुटिया राहुल खान से किसने सलाह ली थी और वो होता को सलाह देने वाला जिसका दबाव उसकी पार्टी में नही वो दबाव बना रहा है बड़े ही मूर्ख हो ।,HOF,PRFN
3902,60c5d7495659ea5e55df194b,hi_hasoc_2021_3902,#AntiHinduMamata   #Justice_For_Chhabra  BJP IT Cell  #ममता_खूनी_है   #IsupportModi   #राष्ट्रपति_जी_बंगाल_संभालो #CruelMamata #BengalBurning #ModiGovtSeNaHoPayega  #BengalTrustsModi   Agar Aap Ye               To Log Aapko  Nahi Banoge             Ye Bana Denge https://t.co/assGDUAHHl,NOT,NONE
4658,60c5d7495659ea5e55df0b66,hi_hasoc_2021_4659,कार्यकर्ता के घर जल गए कार्यकर्ता की हत्या हो गयी कार्यकर्ताओं की बहन बेटियों बीवियों की आबरू लूट ली गयी और बड़े नेता अपने घरों में बैठकर धरना दे रहे। गजबे नॉटंकी चालू है। @BJP4India  #BengalBurning,HOF,HATE
4990,60c5d7495659ea5e55df1087,hi_hasoc_2021_4993,"#BJP वाले हरदम कहते हैं जब कश्मीरी पंडित मारे जा रहे थे, बलात्कार और आगजनी हो रही थी, हिन्दू पलायन कर रहे थे तब कांग्रेस सरकार क्या कर रही थी ?...  महोदय -- वही कर रही थी जो आज आप #बंगाल के लिए कर रहे हो ..  #BengalBurning",HOF,HATE
4529,60c5d7495659ea5e55df0c4d,hi_hasoc_2021_4530,खाबे गफलत मे सोए हुए मोमिनो! #रिजेक्ट राजद #रिजेक्ट tejaswi  #रिजेक्ट अखिलेश  #रिजेक्ट समाजवादी पार्टी  #JusticeForShahabuddin @neha_ziddi1 @Afrozalamrjd @Hamid80152963 @qarisohaibrjd @tshahab05 @nidar_124  @PQuraishi1,HOF,HATE
3605,60c5d7495659ea5e55df1b9c,hi_hasoc_2021_3605,@TribalArmy @drharshvardhan @narendramodi आपसे ना डाक्टरी जमेगी ना मिनिस्ट्री आप #Ludo खेलिए #ResignHarshvardhan  मोदीजी इस्तीफ़ा दे तो सबको माँगने की ज़रूरत भी नही #Resign_PM_Modi @RSSorg ने कहा कहा से मेरिट वाले लोग लाये है,NOT,NONE
3495,60c5d7495659ea5e55df1d74,hi_hasoc_2021_3495,#CruelMamata #BengalBurning #बंगाल_हिंसा #तुष्टीकरण https://t.co/YAZswfmtng,NOT,NONE
2480,60c5d7495659ea5e55df13d9,hi_hasoc_2021_2480,'जागों हिंदू' या तो 'भागों हिंदू' Choice is yours wake up .. 🙏🏻🇮🇳🚩 #isupportmodi #BJP #Shamemamatabannerjee #tmcgoons #ShameOnMamata #ArrestMamata #BengalBurning #BengalViolence #HindusLivesMatter #राष्ट्रपति_जी_बंगाल_संभालो #BengalTrustsModi #ममता_खूनी_है #AntiHinduMamata https://t.co/JrBXEwS2bh,NOT,NONE
3348,60c5d7495659ea5e55df17e7,hi_hasoc_2021_3348,"ये सारे दलाल और चाटुकार न्यूज एंकर(@anjanaomkashyap @chitraaum @romanaisarkhan @AMISHDEVGAN @awasthis) बस इतना बता दे के ये @JitinPrasada कब बड़ा और ब्राह्मण नेता बन गया मैं उत्तर प्रदेश से हु 32 साल की उमर है आज तक इसको संघर्ष करते नही देखा, ये बड़ा नही लोभी नेता है।",HOF,OFFN
4528,60c5d7495659ea5e55df0c1e,hi_hasoc_2021_4529,"बंगाल की सड़के सुनी है, ममता सरकार खुनी है।  #ArrestMamataBanerjee #ArrestMamata #BengalBurning @ABVPBanga",HOF,HATE
599,60c5d7495659ea5e55df07c4,hi_hasoc_2021_599,सम्पूर्ण बिहार में 15 मई तक लॉकडाउन लगा! #IndiaCovidCrisis,NOT,NONE
3815,60c5d7495659ea5e55df1b94,hi_hasoc_2021_3815,तुझको हाय लगेगी तेजस्वी यादव  राजनीति क्या करेगा सदा के लिए रडवां हो जायेगा इंशाल्लाह इंशाल्लाह #JusticeForShahabuddin,HOF,OFFN
573,60c5d7495659ea5e55df08d7,hi_hasoc_2021_573,"@DChaurasia2312 कांग्रेस नेताओं का क्यो ईमान, धर्म, चरित्र नहीं होता है. इनका आचरण कोठे की वैश्या के समान है, जो जितना ज्यादा पैसा दें, उसकी के हो जाते है। देश ने सत्ता लोलूप कांग्रेस नेताओं के इसी चरित्रहीन आचरण के चलते उनको एवं कांग्रेस पार्टी को सत्ता से बाहर का रास्ता दिखाया है। 🙏जय श्रीराम",HOF,HATE
5041,60c5d7495659ea5e55df0f55,hi_hasoc_2021_5044,सरकार के व्यस्त होने का ही नतीजा है ये 👇🏻👇🏻 #IndiaCovidCrisis #IndiansDyingModiEnjoying #Resign_PM_Modi #Corona2ndWave https://t.co/Mc7JKLf0Q3 https://t.co/crHPBNSFSQ,NOT,NONE
713,60c5d7495659ea5e55df07d9,hi_hasoc_2021_713,"मैं सुप्रीम कोर्ट से प्रश्न करना चाहता हूं कि ,क्या उन्हें बंगाल की हिंसा की खबर नहीं, या इनसे इनका कोई वास्ता नही,save humanity @humanrights1st #SupremeCourt #BengalBurning",NOT,NONE
2760,60c5d7495659ea5e55df1332,hi_hasoc_2021_2760,कुफ्फार_ओ_मुशरिक ला ऐतबार हैं जब तक मोमिन क़ुरआन के बातो को नही मानेगा धोखा खाएगा! #JusticeForShahabuddin,NOT,NONE
1789,60c5d7495659ea5e55df0f9c,hi_hasoc_2021_1789,"@narendramodi @iiscbangalore @iitbombay @iitdelhi हम तीन बहने है प्रेमा ,पूष्पा ,कुसुम देवी.हमारा कोई भाई नहि है. माँ और पिता जी 10 साल पहले मृत्यु हो चुकी है. मेरे पिता की संपति पर शुरेश दूबे (लालगंज जिला मीर्जापुर,उ.प्र.)दबंग है और भावी प्रधान(वसकोप) ने अवैध कब्जा और कागजात है. इंसाफ दो योगी जी हम बहोत प्रताणित किये जा रहे है.",NOT,NONE
1380,60c5d7495659ea5e55df0e14,hi_hasoc_2021_1380,#BengalBurning #बंगाल_हिंसा #justice_for_rupa_tirkey https://t.co/HvhQf8ztX2,NOT,NONE
2764,60c5d7495659ea5e55df1342,hi_hasoc_2021_2764,@Naushad06766370 @Gaganshukla_IND @AjayYad25162344 @yadavakhilesh मतलब किसी ऐरे गैरे राह चलते आदमी की तू नेताजी सुभाष चंद्र बोस जी से तुलना कर देगा मतलब किस टाइप का नशा करते हो वे गांडू कहीं का मूत्रपिपासू मदरसा छाप मौलाना की नाजायज औलाद 🐖🐖🖕😂🤣😂🤣 यही है तेरा समाजवाद 👇👇 https://t.co/1L6j3ady0E,HOF,OFFN
5159,60c5d7495659ea5e55df1004,hi_hasoc_2021_5162,तरीका नंबर 342 : कैसे लड़कियां चुटिया काटती है लोंडो का 😂 https://t.co/ricXZs9gbW,HOF,OFFN
335,60c5d7495659ea5e55df0778,hi_hasoc_2021_335,"@doctorrichabjp @Bhism151 दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी ,  कोरोना दिखा किन्तु अब हिंसा , लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं 😡😡  #PresidentsRuleinBengal  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence",NOT,NONE
4099,60c5d7495659ea5e55df1b7c,hi_hasoc_2021_4099,"@YogiDevnath2 दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी ,  कोरोना दिखा किन्तु अब हिंसा , लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं 😡😡  #PresidentsRuleinBengal  #BengalBurning  #BengalViolence  #KhooniKhela  #WestBengalViolence",NOT,NONE
1322,60c5d7495659ea5e55df0b82,hi_hasoc_2021_1322,इनमें से सुभाष पार्क के सामने वाला कौन सा sadar hospital है? @dmnalanda @mukul_pankaj #CovidVaccine https://t.co/NaPNG7JNS4,NOT,NONE
193,60c5d7495659ea5e55df0560,hi_hasoc_2021_193,बंगाल में बीजेपी आगे  #ResignPMmodi,NOT,NONE
607,60c5d7495659ea5e55df084e,hi_hasoc_2021_607,ऐ मेरे वतन आबाद रहे तू....🇳🇪 Unsung heroes on Duty   #लड़ेंगे_जीतेंगे #COVIDSecondWave #CovidIndia #COVID19 #Covid #CovidVaccine #OxygenExpress   @RailMinIndia @PiyushGoyal  @DrKumarVishwas @RubikaLiyaquat @RailwaySeva @anuragvikram009 @mshrikantmishra https://t.co/WMl9ExAXzb,NOT,NONE
