text_id,text,task_2
hasoc_2020_en_3644,RT @mommyinadaze  Today is my 39th birthday An amazing birthday gift would be for this fucking asshole deranged lunatic to get the fuck ou ,PRFN
hasoc_2020_en_4277,secure da bag fuck what dey say,PRFN
hasoc_2020_en_4867,Got a banging ass headache,PRFN
hasoc_2020_en_4532,RT @offlinemalek  just a reminder you don’t need a man you just want the dick,PRFN
hasoc_2020_en_1755,So  I just finished s1 of #TheOA and it's fucking exceptional  gonna get stuck into s2  thx @britmarling et  al  Ho  ,PRFN
hasoc_2020_en_2412,RT @seanbaggett81  Masturbation is a form of stress relief  so go fuck yourself and calm down ,PRFN
hasoc_2020_en_4947,RT @IAmBumblebee  NOT A SINGLE THING lmaooo they used that shit to play him to kill Dany ,PRFN
hasoc_2020_en_1071,RT @snerpent  HOLY SHIT HE WAS RIGHT THERE #BTSatMetLifeD2 ,PRFN
hasoc_2020_en_2095,@EricHolder calls @realDonaldTrump dangerous  He sold weapons to El Chapo  Now who is dangerous  Shut the hell up Eric the criminal ,PRFN
hasoc_2020_en_3349,Lol shoot your shot  Fuck Aaron Rodgers,PRFN
hasoc_2020_en_3438,RT @xguccihes  The way hes so mesmerized   I bet he trynna do that with all of his old man looking ass hats and fedoras   ,PRFN
hasoc_2020_en_3916,RT @Sexualhub2  FUCK SLUTTY BUSTY MILF STEP MOM NOW   FOR FREE  ️️Click here &amp  Enjoy Fuck️️  ht ,PRFN
hasoc_2020_en_4641,@navinbrah Almost interned there for social work too damn,PRFN
hasoc_2020_en_4125,Fuck today,PRFN
hasoc_2020_en_4674,OCE IS ON THE FUCKING COME UP FOR EVERY ESPORTS  DONT FUCKIN SLEEP ON US CUNTS,PRFN
hasoc_2020_en_2149,@FaZeSway23 Youre gay,OFFN
hasoc_2020_en_3820,@lilbabyfae Boners for days when you two get together ,OFFN
hasoc_2020_en_2811,RT @dawgdesert  I have great sympathy for the people of Hawaii to have a woman like @maziehirono showing her ass like that  She a blitheri ,OFFN
hasoc_2020_en_1701,RT @JuiceWorlddd  Numb my shit again,PRFN
hasoc_2020_en_92,RT @dasharez0ne  FUCK    ADMIN ,PRFN
hasoc_2020_en_3994,RT @DirkSchwenk  AND BUTINA HAD A BIG FISH ON THE LINE  THE GOP    NO COLLUSION  my sweet ass  ,PRFN
hasoc_2020_en_5127,Well I won’t be streaming for a few days because the internet that I literally just got IS FUCKING BROKEN,PRFN
hasoc_2020_en_992,RT @lustlavishly  i just want to grab the back of your neck and force your face down onto the table  have you bent over and ass up for momm ,PRFN
hasoc_2020_en_2552,Or a phat ass blunt  ,PRFN
hasoc_2020_en_661,Lolla* the fact that you can’t fucking edit tweets will forever drive me up the wall ,PRFN
hasoc_2020_en_957,Or the fuck not ,PRFN
hasoc_2020_en_4485,RT @oneandonlyrtk  I’m pretty as fuck a bitch can’t even say I’m funny looking ‼️,PRFN
hasoc_2020_en_2587,RT @Hovitaaa  DA BABY           AAHHHHHH SHIT BITCH ,PRFN
hasoc_2020_en_4494,@MUSTDIEmusic I can’t stop finding sick doubles for this  such a fucking monster tune,PRFN
hasoc_2020_en_2233,@MSNBC Meet The Press @chucktodd has that old hick on John Kennedy  He's as much of a liar as tRump and the rest of the GOP ,OFFN
hasoc_2020_en_5319,Finally finished this shit I got prod my boi @pokedex y'all want that  ,PRFN
hasoc_2020_en_1576,@RideMyAgustD Jokes on you  I’m always in subspace  Once I’m in dom space it’s hard as fuck to get me out of it  so watch it ,PRFN
hasoc_2020_en_2953,WE'RE NOT LOVERS WE'RE JUST STRANGERS WITH THE SAME DAMN HUNGER,PRFN
hasoc_2020_en_688,RT @chuuzus  Tyler the creator and ASAP Rocky funny as fuck when they get together  ,PRFN
hasoc_2020_en_2475,RT @TSUKl666  Fuck all these females tbh all I need is my homies     about to risk it all ,HATE
hasoc_2020_en_4900,@FaZeKay Typically only play cod4 but that shit still look so clean,PRFN
hasoc_2020_en_4217,Fuck off and get out of Israel's hole  No fucker wants more yank oil wars ,HATE
hasoc_2020_en_452,Surround yourself with people who have their shit together therefore you can also get your shit together,PRFN
hasoc_2020_en_4602,I CANT FUCKING LISTEN TO IT BECAUSE OF THE ASS AUDIO BUT I JUST KNOW SHE SOUNDS BEAUTIFUL LIVE,PRFN
hasoc_2020_en_3975,@ImTrulyAngel Damn,PRFN
hasoc_2020_en_3376,RT @pattonoswalt  Oh my God fuck you @Chase bank  ,OFFN
hasoc_2020_en_4319,@blurpppppppppp “Fuck billboard  i’m aiming for forbes list now   Rihanna,PRFN
hasoc_2020_en_985,Like damn maybe I wanna laugh and have a drink or go to dinner too y’all really disowned me   ,PRFN
hasoc_2020_en_5270,i’m so tired of men making the laws for women’s bodies     yall dont know shit about it stop trying to dictate how we use it       ,PRFN
hasoc_2020_en_1822,Are you fucking kidding me ,PRFN
hasoc_2020_en_3375,Oh  My  Fucking  Good  God  That is absolutely sensational from Messi  Wow ,PRFN
hasoc_2020_en_2038,RT @xpixeliex  they gave yoongi the big ass sleeves to hide the gang signs,PRFN
hasoc_2020_en_4381,RT @EdgarRawdon  “i HeArd sOmEthiNG aBoUt yOUgo hear it again bitch cause i don’t give a fuck,OFFN
hasoc_2020_en_1443,@WoeSenpai69 It is a nice ass,PRFN
hasoc_2020_en_5175,@dinoDinosdino @JoshuaplaysPKMN Idk why they bother to put non shiny Pokemon as rewards who the fuck wants a loudre  ,PRFN
hasoc_2020_en_5347,Shit mbn,PRFN
hasoc_2020_en_1698,Rape a pregnant bitch and tell my friends I had a threesome,OFFN
hasoc_2020_en_1870,RT @kekeslime  bitches always tryna dress up disrespect in a joke “its just a joke no bitch you was tryna be disrespectful and i caught th ,PRFN
hasoc_2020_en_1334,@IndeciseChaos Hmmmm  sounds like you need cheering up Have a random  sparkling penis  That should do it You're  ,OFFN
hasoc_2020_en_3707,the modelling industry is so damn toxic the fact that everyone thinks they need a certain stomach makes me so mad,PRFN
hasoc_2020_en_4283,Just to sum up this week  nobody gives a fuck who you think the next Batman should be  that you haven't liked this  ,OFFN
hasoc_2020_en_3463,RT @MsBlaireWhite  @GlamLifeGuru He caught you in lies and half truths as well  You all need to shut the fuck up and handle this privately ,PRFN
hasoc_2020_en_5052,RT @bniceloco  Niggas do the funniest shit when they're high  ,HATE
hasoc_2020_en_3560,RT @isteyzian  when lauv said  i wonder what it feels like  to be more than i am damn  that hits me hard ,PRFN
hasoc_2020_en_4168,Just caught up on GoT and FUCKING HELL,PRFN
hasoc_2020_en_4968,Is it bad that I'm lowkey salty af for not being approached to play Mansion Fest        Idk but fuck that I wanna play ,PRFN
hasoc_2020_en_4145,RT @zzariiinaa  i’ve never felt so lost in my life  shit sucks,PRFN
hasoc_2020_en_3920,RT @keepmesecret333  you pathetic little boys can only ever dream of getting to touch someone like me Thank you @TheKnickerFairy  ,HATE
hasoc_2020_en_4756,RT @HQPornHQ  Hot Negotiations    Sometimes You Gotta Fuck A Little To Make A Whole Lotta Money  #LunaStar 1 2 #BigTitsAtWork #Brazzers@E ,PRFN
hasoc_2020_en_3587,@breadmaker7 @highpockets84 Had to slow that shit down ,PRFN
hasoc_2020_en_2543,RT @luldre  me getting my shit together is all that matters to me rn,PRFN
hasoc_2020_en_355,I’m sick that Houston lost  this GS always winning shit is boring honestly,PRFN
hasoc_2020_en_1776,@KayceSmith @TylerStroud2 These feminists got to stop with this Dany shit,OFFN
hasoc_2020_en_2493,RT @soulljahhh  Fuck eating my pussy  are you going to help take my braids out ,PRFN
hasoc_2020_en_847,Need to go get my passport shit sorted out soon  Europe is gonna be lit ,PRFN
hasoc_2020_en_4011,RT @thenoelmiller  So you're going by  Cody ko  now nerd  Haha whats up douche bag  it's Noel from Highschool  Remember me  Me and the guys ,PRFN
hasoc_2020_en_1521,RT @ChrisTahjay  When you carry yourself at a high as standard itll make a bitch that carry they self like trash uncomfortable,PRFN
hasoc_2020_en_2304,@andrewgertler SHIT I want this,PRFN
hasoc_2020_en_434,WHAT THE FUCK,PRFN
hasoc_2020_en_2916,RT @ReidGirl5  Jared looks so proud while saying “Jensen fucking Ackles ️️ ,PRFN
hasoc_2020_en_5318,RT @diaanavarg  is it so hard not to be racist    like wtf @BanksonAbbey retweet to show what kind of person she is ,PRFN
hasoc_2020_en_3766,RT @AynRandPaulRyan  Lindsey Graham just read from the Strzok Page text messages  “Trump is a fucking idiot on national television in fron ,OFFN
hasoc_2020_en_3918,RT @jinjoonies  taehyung better stop acting the fuck up or im booking him the next flight back to korea ,PRFN
hasoc_2020_en_5036,I don’t have the words to describe this bitch and her ultra stupidity,PRFN
hasoc_2020_en_2443,RT @alexishallmark  My ex would let me go to sleep crying next to him  That’s the shit I will never tolerate again  ,PRFN
hasoc_2020_en_2592,@Cinder5byeFive Damn but my switch,PRFN
hasoc_2020_en_5080,RT @kvnghdz  one thing about me   ion kiss ass  lmao fuck you ,PRFN
hasoc_2020_en_4760,@MessengerAugur @bbcquestiontime Weak minded What makes Remoaners such insufferable twats Was it not getting your own way ,OFFN
hasoc_2020_en_133,RT @AmorousAngg  Sorry guys I don’t fuck with my teeth or my eyes ,PRFN
hasoc_2020_en_4924,Only fuck w this weather for da beanies  ,PRFN
hasoc_2020_en_509,@LiverpoolLeft I bet the coppers are well impressed having to protect that racist little shit Solidarity Bootle,HATE
hasoc_2020_en_3379,RT @nanimill21  It’s too late for all that lovey dovey shit ,PRFN
hasoc_2020_en_3330,RT @ImTheReasonWhy  Beyoncé said have a life before being a wife and that’s what the fuck we gon do ,PRFN
hasoc_2020_en_1339,@RandPaul Traitor,OFFN
hasoc_2020_en_964,RT @kianaalol  ok but who the fuck drew eyebrows on him LMAOOOO ,PRFN
hasoc_2020_en_2269,RT @emeraldxmoon  This can’t be said enough  voters are not the fucking problem  What did they have to vote for  Labor gave them nothing  W ,PRFN
hasoc_2020_en_3868,im so fucking useless at going to school I actually don’t know how I haven’t been kicked out yet  prolly cause my grades fire,PRFN
hasoc_2020_en_1170,RT @tlodadon7  What about y’all long ass convos before sex   Time to fuck sojourner truth ,PRFN
hasoc_2020_en_2374,RT @GOVTWINE  FUCK YOU NEWT  MUTE THE NEWT  YOU ETHICS VIOLATIN FORCED RESIGNIN  PRACTICIN CATHOLIC W  MULTIPLE MARRIAGES SINNIN  POWER ABU ,OFFN
hasoc_2020_en_2801,I literally wait until the LAST minute to do everything  It’s fucking disgusting at this point ,PRFN
hasoc_2020_en_678,RT @tataschimmy  this is regional director jimin attending board meeting in NY and meeting the cute presenter graduate then fucking the nig ,PRFN
hasoc_2020_en_826,My niece would get that ass beat and so would her punk ass bird ,PRFN
hasoc_2020_en_3406,RT @Eptic  She’s not gonna like me putting this up  i’ve taken Agnes to a shit ton of festivals and see some of the biggest names in the sc ,PRFN
hasoc_2020_en_4417,Okay  taetards think that I support this shit lol idiots indeed  Feel free to go over my profile para hindi kayo as  ,OFFN
hasoc_2020_en_303,RT @kjblisss  If another person getting your attention the fuck you need me for,PRFN
hasoc_2020_en_3614,bob  sierras dad not odenkirk   man i need to get up   jeez im Mr  fucking Horizontal over here,PRFN
hasoc_2020_en_1458,Little girl you know you dont have to expose barney like that  Bad girl    &gt  c ima slap your ass with my purple tail,PRFN
hasoc_2020_en_556,RT @captainkalvis  might fuck around and tell my homies I love them,PRFN
hasoc_2020_en_3569,@PulseClarky @PulseMynx @FaZeClan @Testyment This shit was wholesome,PRFN
hasoc_2020_en_4608,RT @BIGBOSSTUNNA  I’m at a place in my life where   all y’all can kiss my ass ,OFFN
hasoc_2020_en_4568,@heydonworks Smart shit ain’t better    ,PRFN
hasoc_2020_en_4834,WELL YOU HURT CAT TOO BY GETTING HER HUSBAND KILLED SO FUCK YOU PETYR,PRFN
hasoc_2020_en_2396,That’s definitely her ass cheeks,PRFN
hasoc_2020_en_1682,Adulting sucks  I don't wanna vote for any of these racist  sexist  homophobic assholes who think climate change is  ,PRFN
hasoc_2020_en_4221,my ass is sore,PRFN
hasoc_2020_en_164,Blumenthal is a blooming idiot  Never understood a word he said ,OFFN
hasoc_2020_en_545,uNrElEaSeD eMoTewait fuck i'm late to the leak it's been released ,PRFN
hasoc_2020_en_4642,RT @PhattiLabelle  The older you get  the more you realize a 40 50k salary ain’t shit ,PRFN
hasoc_2020_en_3933,RT @VontesRealm  This shit pissed me off  Phoebe didn’t have no excuse  Like  tf is goin on  ,PRFN
hasoc_2020_en_4965,RT @BillRatchet  just found out i have to piss AND shit for the rest of my life ,PRFN
hasoc_2020_en_3965,@Znik91 This why the only wings I fuck with are fried ,PRFN
hasoc_2020_en_3880,Nobody is hating on you bitch  in fact NOBODY gives a damn about what you do or don’t do ,PRFN
hasoc_2020_en_2461,RT @daysdreamln  not only is james charles racist  transphobic  and a predator  but his screenshots are poorly photoshopped and still the T ,OFFN
hasoc_2020_en_1675,Klay Thompson just told me fuck off when he made that 3,OFFN
hasoc_2020_en_3981,RT @FatherAdz  What women do when they wanna fuck but they don’t wanna explicitly say it or initiate it ,PRFN
hasoc_2020_en_4507,Fuck was she smokin ,PRFN
hasoc_2020_en_2689,RT @OrgyFucker  I can relate to this perv  When a slut I’m fucking tells me how many guys have already fucked his sloppy hole  I get even h ,OFFN
hasoc_2020_en_3983,Fuck You,PRFN
hasoc_2020_en_4033,@StreetRenegade That mf is gone be trash lol,OFFN
hasoc_2020_en_209,RT @bretmanrock  My ass is so damn cute   ,PRFN
hasoc_2020_en_2755,Yal Ever Had A Ex You Just Wish You Never Talked Too  Like Bitch Die ,OFFN
hasoc_2020_en_4341,RT @RighteousDem  Lindsey Graham   The radical left can kiss my ass  The radical left   Your head is in the way  ,PRFN
hasoc_2020_en_78,RT @taekooknsfw1  taehyung shoved his cock in jungkook’s throat    and fucked it like an asshole #deepthroat #btsnsfw #nsfwbts #taekook #po ,PRFN
hasoc_2020_en_2191,Capturing a quality selfie of my sweet round ass is so hard to do when these giant natural tits keep getting in the  ,PRFN
hasoc_2020_en_2292,RT @sepncer  why does this dude's ass crack look like the default facebook profile pic ,PRFN
hasoc_2020_en_1430,RT @stonyshome  this bitch called tony  wrinkly raisin  so chris evans fought for our wrinkly stevetony rights ,HATE
hasoc_2020_en_4131,@joannes Shit is disgusting,PRFN
hasoc_2020_en_2851,RT @beellleeeeeee  fuck this essay man ,PRFN
hasoc_2020_en_3539,RT @kadinoooo  Y'all better be mindful of who y'all have around y'all kids  shit like this don't need to happen   fr that shit there make m ,PRFN
hasoc_2020_en_776,RT @AmySiskind  The women of this country are going to need to rise the fuck up and take care of this outpouring of misogyny in so many fo ,PRFN
hasoc_2020_en_4017,RT @adamcbest  Conservatives on abortion  We want a ban Conservatives on gay marriage  We want a ban Conservatives on immigration  We w ,HATE
hasoc_2020_en_1390,RT @SenorPrepotente  Damn now i gotta be an nba player to put Steph in hand cuffs    you niggas wild but it’s ok,OFFN
hasoc_2020_en_1999,RT @mavenmistress  I don’t give a fuck about you  What I DO give a fuck about us the size of your bank account,PRFN
hasoc_2020_en_2703,I would have legit passed out what the fuck,PRFN
hasoc_2020_en_2150,Shawty do not play no games with me yeah that shit is lame to me,PRFN
hasoc_2020_en_1416,RT @iammatthewa2  We’ve all lost a good bond over some wack shit,PRFN
hasoc_2020_en_1901,RT @icedoutomnitrix  pouya dumb ass wildin bro wtf ,PRFN
hasoc_2020_en_2469,@CBSNews She has humanitarian helping causes around the world  Yeah right  Fucking monarchy useless people  Glad we don't  have that shit,HATE
hasoc_2020_en_1481,RT @paulcherry69  just invented the sequel to the game ‘fuck marry kill’ it’s called ‘stan cancel mute’,PRFN
hasoc_2020_en_2827, Legendary Alm is Colorless and Uses a Bow  Why Are You Fucking with Me Like This Intsys,PRFN
hasoc_2020_en_4284,@cosmosdior welcome to london where life is a fucking joke and the goverment treats poor people like trash,PRFN
hasoc_2020_en_2800,RT @BasedNas  Telling me “awww thanks after a compliment is   to saying “boy gtf ugly ass ashy ass nigga,OFFN
hasoc_2020_en_4095,RT @AshleyCaban  Karma where you at you  You better have my back  cause you know damn well I didn't deserve that  Oh I'm finna lose it  go ,PRFN
hasoc_2020_en_3416,might just fuck around and blow my head,PRFN
hasoc_2020_en_5337,RT @tressabeu  people will apologize and go back on their bullshit the next fucking day,PRFN
hasoc_2020_en_1043,RT @EoinHiggins  lol fuck off @Delta ,OFFN
hasoc_2020_en_3686,RT @thebradfordfile  You told us President Trump was a traitor for over two years HAVE A SEAT  CLOWN  ,OFFN
hasoc_2020_en_5382,RT @GinaShkeda  anyone that finds this funny is a lame ass bitch that’s never been forced into an uncomfortable place for the sake of their ,PRFN
hasoc_2020_en_2017,Cops are fucking disgusting  you can't change my mind  ,HATE
hasoc_2020_en_2901,RT @sunchimm  OKAY TAE OKAY         HOLY SHIT TAE YALL WHEN I SAY I DIED #BTSatMetLifeD2 #BTSatMetLife ,PRFN
hasoc_2020_en_4199,RT @MyFavsTrash  id lick the sweat from her ass crack ,PRFN
hasoc_2020_en_987,@Jenniferwwo Lmaooooo bitch I feel the same way about your ass,PRFN
hasoc_2020_en_1350,RT @jyeristia  I baru baca separuh and all i wanna say is fuck ‘him’  Luckily you’re not my boyfriend  Tak sayang blah je lah  malukan g ,PRFN
